avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,employee_id
255,D00-FN,NULL,NULL,3,NULL,medium,0.91016,Employed,3,107559
279,D00-SS,NULL,0.851062,6,NULL,low,0.0660998,Left,4,112259
150,D00-ENG,NULL,0.676226,3,NULL,medium,0.29293,Employed,2,105439
240,D00-SS,NULL,0.621815,3,1,low,0.808856,Employed,6,100799
153,D00-SP,NULL,0.490311,2,NULL,low,0.409824,Left,3,104318
263,D00-AD,NULL,0.614562,4,NULL,low,0.469799,Employed,5,101082
190,D00-SP,1,0.568644,5,NULL,high,0.892659,Employed,3,105618
114,D00-ENG,NULL,0.633822,4,NULL,medium,0.33624,Employed,3,111583
123,D00-ENG,1,0.759501,5,NULL,low,0.170512,Employed,2,113763
208,NULL,1,0.858924,5,NULL,medium,0.910024,Employed,2,103318
141,D00-FN,NULL,0.99276,4,NULL,low,0.871377,Employed,3,119698
213,D00-FN,NULL,0.44452,3,NULL,low,0.4328,Employed,3,101728
183,D00-SS,NULL,NULL,4,NULL,low,0.917978,Employed,3,102134
230,D00-SS,NULL,0.736159,5,NULL,medium,0.828864,Employed,2,105526
250,D00-SS,NULL,0.690363,3,NULL,medium,0.268557,Employed,5,115004
194,D00-PD,NULL,0.868622,3,NULL,low,0.795818,Employed,3,106014
236,D00-ENG,NULL,0.508765,4,NULL,medium,0.494902,Employed,3,119848
255,D00-ENG,1,1,4,NULL,low,0.823456,Employed,5,102050
168,D00-PD,NULL,0.501449,5,NULL,medium,0.470955,Employed,4,110499
242,D00-MT,1,0.799304,4,NULL,low,0.762839,Employed,2,108211
140,D00-MT,NULL,0.620938,3,NULL,low,1,Employed,4,114003
145,D00-ENG,NULL,NULL,4,NULL,medium,0.823527,Employed,3,103191
186,D00-ENG,NULL,0.732016,5,NULL,low,1,Employed,2,114765
221,D00-ENG,NULL,0.654153,4,NULL,low,0.902598,Employed,3,105866
274,D00-IT,NULL,NULL,3,NULL,low,0.890113,Employed,3,114387
163,D00-MT,1,0.811397,4,NULL,low,0.641299,Employed,3,116909
266,D00-ENG,NULL,NULL,4,NULL,low,0.757467,Employed,3,104495
195,D00-ENG,1,0.742105,4,NULL,medium,0.840312,Employed,5,110509
162,D00-ENG,1,0.688119,3,NULL,low,0.477901,Employed,4,111606
191,D00-PD,NULL,0.712184,4,NULL,medium,0.629437,Employed,3,117294
224,D00-SS,NULL,0.926676,3,NULL,low,0.478608,Employed,3,108006
208,#NAME?,1,0.71713,5,NULL,low,0.512905,Employed,8,109267
150,D00-ENG,NULL,0.948996,3,NULL,low,0.492195,Employed,10,114466
238,D00-ENG,NULL,0.643686,4,NULL,low,0.74738,Employed,2,100569
156,D00-PD,NULL,0.954373,4,NULL,medium,0.746165,Employed,3,104447
210,D00-AD,NULL,0.774017,5,NULL,medium,0.614987,Employed,3,119513
176,NULL,NULL,0.535487,4,NULL,medium,0.623528,Employed,3,116072
241,D00-SS,NULL,0.965089,5,NULL,low,0.804446,Employed,3,116768
201,D00-SP,NULL,0.84039,3,NULL,low,0.98541,Employed,3,106997
195,D00-SP,NULL,0.849658,2,NULL,medium,0.81142,Employed,4,102443
169,D00-IT,NULL,0.792904,3,NULL,low,0.630736,Employed,3,101409
150,D00-SP,NULL,NULL,3,NULL,high,0.982052,Employed,3,102824
235,D00-ENG,NULL,0.965689,4,NULL,medium,0.723526,Employed,3,118670
149,D00-FN,NULL,0.594277,2,NULL,low,0.422413,Left,3,116089
249,D00-SS,NULL,0.547624,4,NULL,medium,0.583275,Employed,2,114988
235,D00-SP,NULL,0.602857,3,NULL,low,0.858288,Employed,3,113968
152,D00-FN,NULL,0.493508,4,NULL,high,0.534334,Employed,4,102581
148,D00-MT,1,0.664606,2,NULL,medium,0.934756,Employed,6,116746
144,D00-SP,NULL,0.933027,4,NULL,low,0.998415,Employed,4,117918
241,D00-PD,NULL,0.54084,3,NULL,low,0.958888,Employed,3,116176
260,D00-SS,NULL,0.903313,4,NULL,medium,0.626795,Employed,2,109167
202,D00-ENG,NULL,0.562699,3,NULL,medium,0.678216,Employed,2,101986
184,D00-IT,1,0.4525,4,NULL,low,0.75711,Employed,5,106135
146,D00-ENG,NULL,0.507206,3,NULL,low,0.658013,Employed,3,118573
306,D00-PD,NULL,0.742969,7,NULL,medium,0.128728,Left,4,114715
265,D00-ENG,NULL,0.843512,5,NULL,medium,0.915667,Left,5,142661
100,D00-TP,1,NULL,1,NULL,medium,NULL,Employed,NULL,110623
191,D00-ENG,NULL,0.617769,4,NULL,low,0.925229,Employed,2,116424
262,D00-ENG,NULL,0.797196,4,NULL,low,0.862487,Employed,4,102330
265,D00-PD,NULL,0.799302,3,NULL,medium,0.896606,Employed,3,107388
139,D00-PR,NULL,0.939212,3,NULL,medium,0.731271,Employed,3,109896
160,D00-ENG,NULL,0.60694,4,NULL,low,1,Employed,3,119067
126,D00-SS,NULL,0.518844,2,NULL,medium,0.610192,Employed,3,111095
148,D00-ENG,NULL,0.569252,2,NULL,low,0.455988,Left,3,107135
255,D00-SP,NULL,0.724765,5,NULL,medium,0.896542,Employed,3,109284
236,D00-SS,NULL,0.826347,3,NULL,medium,0.534667,Employed,6,118824
174,D00-IT,NULL,0.948673,3,NULL,low,0.826347,Employed,2,101524
156,D00-MN,NULL,0.590844,2,NULL,medium,0.517473,Employed,2,116758
98,NULL,NULL,0.460061,4,NULL,medium,0.789979,Employed,4,118103
137,D00-MN,NULL,0.957458,3,NULL,high,0.88851,Employed,3,119203
154,D00-PD,NULL,0.726419,5,NULL,medium,0.495805,Employed,2,101780
252,D00-SS,NULL,0.398853,5,NULL,low,0.85946,Employed,5,119363
149,D00-FN,NULL,0.970357,4,NULL,low,0.248832,Employed,6,114597
153,D00-ENG,NULL,0.486181,3,NULL,low,0.547488,Employed,2,106104
179,D00-SS,1,0.520019,3,NULL,low,0.80318,Employed,3,116671
266,D00-PR,NULL,0.561769,4,NULL,low,0.553488,Employed,2,106972
238,D00-IT,NULL,0.850041,3,NULL,medium,0.784581,Employed,3,110567
223,D00-ENG,NULL,0.813882,4,NULL,medium,0.854249,Left,5,113535
204,D00-MT,1,0.954077,4,NULL,low,0.905731,Employed,3,116100
209,D00-SP,NULL,0.676735,4,NULL,medium,0.561753,Employed,2,100855
209,D00-PR,NULL,0.918631,4,NULL,medium,0.983451,Employed,2,105542
189,D00-ENG,NULL,0.781564,5,NULL,medium,0.604421,Employed,3,111797
187,NULL,NULL,0.952331,5,NULL,medium,0.8463,Employed,4,115224
195,NULL,NULL,0.767619,2,NULL,low,0.57998,Employed,3,108094
298,D00-SS,NULL,0.854165,6,NULL,low,0.129394,Left,4,111884
260,D00-ENG,NULL,0.84327,3,NULL,low,0.620843,Employed,3,119214
199,D00-SS,NULL,0.755813,5,NULL,medium,0.799778,Employed,4,114752
186,D00-PD,NULL,0.7686,4,NULL,low,0.646528,Employed,2,112181
172,D00-SS,NULL,0.828625,4,NULL,medium,0.947499,Employed,2,104784
137,D00-MN,NULL,0.623568,5,NULL,medium,0.905433,Employed,3,113435
234,D00-ENG,NULL,0.619816,4,NULL,medium,0.907932,Employed,3,100718
150,D00-SP,NULL,0.850997,3,NULL,low,0.542829,Employed,3,103886
128,D00-FN,NULL,0.557626,2,NULL,low,0.386809,Left,3,108312
216,D00-FN,1,0.744095,2,NULL,medium,0.787818,Employed,3,106982
151,D00-FN,NULL,0.499076,2,NULL,medium,0.506377,Left,3,116017
200,D00-MT,NULL,0.814177,4,NULL,low,0.896439,Employed,2,101213
193,D00-PD,NULL,0.977121,5,NULL,medium,0.207059,Employed,3,105163
256,D00-ENG,NULL,0.923619,6,NULL,medium,0.0653269,Left,4,114942
168,D00-ENG,NULL,0.877015,3,1,medium,0.850019,Employed,3,116883
189,D00-MT,NULL,0.739498,6,NULL,high,0.282191,Employed,2,107712
238,D00-IT,NULL,0.999145,5,NULL,low,0.712779,Left,5,108663
201,D00-SS,NULL,0.755927,4,NULL,low,0.495625,Employed,2,119639
190,D00-PR,NULL,NULL,3,NULL,medium,0.90062,Employed,3,118092
97,D00-ENG,1,0.537309,3,NULL,medium,0.947077,Employed,6,110539
260,D00-PD,NULL,0.648984,5,NULL,high,0.550551,Employed,2,100131
241,NULL,NULL,0.766545,3,NULL,low,0.851892,Employed,3,111000
137,D00-PD,1,0.895473,6,NULL,low,0.961889,Employed,8,119671
270,D00-ENG,NULL,0.961409,5,NULL,medium,0.817225,Left,5,100812
207,D00-IT,NULL,0.558889,4,NULL,medium,0.692118,Employed,3,107990
179,D00-IT,NULL,0.649494,3,NULL,medium,0.144401,Left,3,103441
194,NULL,NULL,NULL,4,NULL,low,0.616816,Employed,3,103893
222,D00-SS,NULL,NULL,4,NULL,low,0.541356,Employed,3,101626
223,D00-ENG,NULL,0.94149,6,NULL,medium,0.853988,Employed,2,107246
166,D00-ENG,NULL,0.707909,4,NULL,low,0.645135,Employed,3,103909
143,D00-SP,NULL,0.475031,4,NULL,medium,0.930068,Employed,2,113449
189,D00-SS,NULL,0.645444,5,NULL,medium,0.813536,Employed,3,114375
234,D00-SS,1,0.474542,3,NULL,medium,0.992023,Employed,2,118997
161,D00-SS,NULL,0.504843,5,NULL,medium,0.659063,Employed,2,114693
150,D00-ENG,NULL,0.976922,3,NULL,low,0.431623,Employed,10,105808
179,D00-SP,NULL,0.686736,3,NULL,high,0.421033,Employed,3,119648
158,D00-ENG,NULL,NULL,2,NULL,high,0.429551,Left,3,112903
227,D00-SP,NULL,0.669445,6,NULL,medium,0.179519,Employed,5,116581
177,D00-SP,NULL,NULL,4,NULL,medium,0.978533,Employed,2,107821
103,D00-PD,NULL,0.918905,5,NULL,low,0.727818,Employed,5,114019
111,D00-TP,NULL,NULL,1,NULL,medium,NULL,Employed,NULL,117606
240,D00-AD,NULL,1,2,NULL,low,0.736045,Left,2,119091
148,D00-SS,NULL,0.778072,5,NULL,high,0.660042,Employed,4,117217
205,D00-SS,NULL,0.766297,4,NULL,low,0.666091,Employed,3,119631
270,D00-SS,NULL,NULL,3,NULL,medium,0.790444,Employed,2,117889
144,D00-SP,NULL,0.947148,4,NULL,low,0.958583,Employed,4,106609
258,D00-IT,NULL,0.78708,5,NULL,low,0.509901,Employed,2,107042
179,D00-ENG,NULL,0.848343,4,NULL,medium,0.312331,Employed,4,103721
196,D00-MN,NULL,0.759056,4,NULL,low,0.225334,Employed,3,110146
275,D00-SP,NULL,0.923934,4,NULL,medium,0.906664,Left,5,106470
296,D00-SS,NULL,0.823643,7,NULL,low,0.0985664,Left,4,114197
248,D00-SS,NULL,0.909683,5,NULL,low,0.895783,Employed,3,105209
149,D00-FN,NULL,NULL,3,NULL,medium,0.878539,Employed,2,115432
189,D00-MN,1,0.844503,3,NULL,high,0.715648,Employed,3,101999
229,D00-SS,NULL,0.84624,4,NULL,low,0.854702,Employed,4,118227
113,D00-PD,1,0.972958,6,NULL,medium,0.754905,Employed,2,108787
239,D00-SP,NULL,0.561036,5,NULL,medium,0.509366,Employed,3,118068
264,D00-IT,NULL,0.913491,6,NULL,low,0.120936,Left,4,119112
198,D00-SS,NULL,0.587488,3,NULL,medium,0.710402,Employed,3,117941
249,D00-ENG,NULL,0.504501,4,NULL,low,0.154857,Employed,4,114830
265,D00-ENG,NULL,0.889671,5,NULL,medium,0.926304,Left,5,109850
150,D00-SP,1,0.639195,3,NULL,medium,0.7893,Employed,2,116783
251,D00-PD,NULL,0.558823,4,NULL,medium,0.918819,Employed,4,130201
256,D00-SP,NULL,0.896686,5,NULL,low,0.812086,Left,5,115268
224,D00-SS,NULL,0.567062,3,NULL,high,0.619307,Employed,2,118058
133,D00-SS,NULL,0.655844,3,NULL,low,0.261328,Employed,6,113151
293,D00-MT,NULL,0.835,6,NULL,medium,0.151785,Left,5,111903
159,D00-ENG,NULL,0.520449,2,NULL,high,0.442687,Left,3,109108
247,D00-SP,NULL,NULL,4,NULL,medium,0.864572,Employed,2,103361
129,D00-SS,1,0.668433,2,NULL,low,0.5511,Employed,3,116740
287,D00-ENG,NULL,0.961871,6,NULL,medium,0.122903,Left,4,112719
173,D00-SS,NULL,0.516875,4,NULL,medium,0.714479,Employed,3,112575
205,D00-SS,NULL,0.514308,3,NULL,medium,0.736307,Employed,2,109461
183,D00-FN,1,0.88288,5,NULL,medium,0.76897,Employed,3,101885
261,D00-IT,NULL,0.787146,4,NULL,medium,0.865272,Employed,2,114999
201,D00-SS,1,0.581939,5,NULL,medium,0.868979,Employed,3,103047
188,D00-SS,NULL,0.673354,3,NULL,low,0.538767,Employed,2,109287
233,D00-SS,NULL,0.801348,3,NULL,medium,0.757899,Employed,3,137910
156,NULL,1,0.890071,2,NULL,medium,0.598193,Employed,3,119194
280,D00-IT,1,NULL,4,NULL,medium,0.912474,Employed,3,104080
202,D00-SS,1,0.823606,6,1,medium,0.168367,Employed,4,107150
133,D00-SS,NULL,0.582166,4,NULL,low,0.98988,Employed,3,109120
185,D00-ENG,NULL,NULL,5,NULL,low,0.969546,Employed,3,107820
116,D00-TP,NULL,NULL,3,NULL,medium,NULL,Employed,NULL,106769
137,D00-SS,1,0.539432,2,NULL,medium,0.313314,Left,3,105952
151,D00-PR,NULL,0.636792,5,NULL,medium,0.969684,Employed,2,115276
268,D00-AD,NULL,0.772076,4,NULL,medium,0.506301,Employed,3,104711
100,D00-SP,1,0.769717,6,NULL,low,0.685123,Employed,4,102984
132,D00-ENG,NULL,0.684927,4,NULL,medium,0.606586,Employed,4,101483
286,D00-SP,NULL,0.852931,6,NULL,low,0.174538,Left,4,106577
291,D00-MT,NULL,0.809187,6,NULL,low,0.143852,Left,4,108178
173,D00-SS,NULL,0.427655,3,NULL,low,0.591894,Employed,2,100531
274,D00-SS,NULL,0.815395,4,NULL,low,1,Employed,2,106129
141,D00-SP,1,0.738845,3,NULL,low,0.319785,Employed,2,106040
182,D00-SP,NULL,0.628853,4,NULL,medium,0.568565,Employed,3,103496
127,D00-SS,NULL,0.597759,4,NULL,low,0.143127,Employed,8,117075
158,D00-ENG,NULL,0.569687,3,NULL,medium,0.955495,Employed,4,103985
210,D00-SS,NULL,0.943099,5,NULL,low,1,Employed,6,116923
245,D00-MN,NULL,0.951876,6,NULL,low,0.10217,Left,4,117584
189,#NAME?,NULL,0.95874,5,NULL,low,0.923035,Employed,2,103382
179,D00-FN,NULL,0.761314,4,NULL,low,0.663956,Employed,3,118941
145,D00-IT,NULL,0.527444,2,NULL,low,0.414999,Left,3,116277
104,D00-SS,NULL,0.495215,4,NULL,low,0.385974,Employed,3,105426
137,D00-MT,NULL,0.551664,2,NULL,medium,0.448736,Left,3,116321
143,D00-ENG,1,NULL,2,NULL,low,0.443241,Left,3,105804
263,D00-IT,NULL,0.93523,6,NULL,low,0.141759,Left,4,104049
266,D00-IT,NULL,0.772918,4,NULL,medium,0.969349,Employed,6,106574
271,D00-SP,NULL,0.541245,5,NULL,low,0.676482,Employed,3,109302
155,D00-ENG,NULL,0.6878,4,NULL,low,0.792721,Employed,4,110798
240,D00-SS,NULL,0.834691,3,NULL,low,0.839315,Employed,8,108782
156,D00-MN,NULL,0.714105,3,NULL,medium,0.781915,Employed,8,119756
216,D00-ENG,1,0.809903,4,NULL,low,0.681586,Employed,2,103317
268,D00-FN,1,0.88697,6,NULL,medium,0.410271,Employed,4,104620
284,D00-SS,NULL,0.790078,3,NULL,low,0.492806,Employed,10,104768
149,D00-PD,NULL,0.444848,4,NULL,high,0.861064,Employed,6,102002
212,D00-ENG,NULL,0.606445,3,NULL,low,0.809076,Employed,2,113548
241,NULL,NULL,0.74675,4,1,medium,0.699799,Employed,4,101681
104,D00-PD,NULL,0.538452,3,NULL,high,0.487516,Employed,7,118830
197,D00-IT,NULL,0.884545,5,NULL,low,0.37324,Employed,5,140617
132,D00-ENG,1,0.391579,5,1,low,0.461911,Employed,6,108368
172,D00-PD,NULL,0.738762,3,NULL,medium,0.579424,Employed,6,112334
272,D00-SS,NULL,0.569437,3,NULL,low,0.144302,Employed,4,109050
281,D00-ENG,NULL,0.790232,7,NULL,low,0.0938071,Left,4,115141
139,D00-PR,NULL,0.432222,4,NULL,low,0.794807,Employed,2,100661
273,D00-SS,1,0.893261,4,NULL,low,0.574258,Employed,2,107350
189,D00-ENG,NULL,0.446909,3,NULL,medium,0.637576,Employed,2,112362
144,D00-IT,NULL,NULL,3,NULL,medium,0.524703,Employed,2,112632
193,D00-IT,NULL,0.710765,4,NULL,low,0.817063,Employed,4,119012
133,D00-SP,NULL,0.548257,2,NULL,low,0.386268,Left,3,117592
256,D00-PD,NULL,0.742374,6,NULL,high,0.43433,Employed,4,100155
194,D00-ENG,NULL,0.669918,6,NULL,low,0.204713,Employed,3,102861
210,D00-FN,NULL,0.424572,5,NULL,low,0.212833,Employed,5,103130
264,D00-SS,NULL,0.694205,4,NULL,low,0.592699,Employed,3,108829
257,D00-SS,1,0.562922,2,NULL,medium,0.784854,Employed,4,110762
252,D00-SS,NULL,0.680654,3,NULL,low,0.625211,Employed,3,108585
167,D00-IT,NULL,0.923989,3,NULL,low,0.917603,Employed,3,102058
167,D00-SS,1,0.928512,6,NULL,low,0.947127,Employed,2,107500
98,D00-SP,NULL,0.456964,2,NULL,low,0.523361,Employed,4,105840
155,D00-ENG,NULL,0.518107,4,NULL,low,0.831377,Employed,4,103855
133,D00-SS,NULL,0.986741,3,NULL,medium,0.617304,Employed,5,102701
194,D00-PD,NULL,NULL,4,NULL,low,0.188441,Employed,3,118316
221,D00-ENG,NULL,0.641297,4,NULL,medium,0.759549,Employed,4,134923
139,D00-SP,NULL,0.527796,2,NULL,medium,0.445938,Left,3,110836
176,D00-MT,NULL,0.627175,2,1,low,0.787475,Employed,5,105814
248,D00-SP,1,0.870304,2,NULL,low,0.258559,Employed,6,101674
287,D00-SS,NULL,0.875468,7,NULL,low,0.141688,Left,4,114649
223,D00-SS,NULL,0.482211,3,NULL,low,0.63214,Employed,3,110892
132,D00-SP,NULL,NULL,3,NULL,medium,0.738361,Employed,2,105690
230,D00-MN,NULL,0.757361,5,NULL,high,0.669176,Employed,10,113381
129,NULL,NULL,0.706689,4,NULL,medium,0.454685,Employed,6,114274
224,D00-SS,NULL,0.610472,4,NULL,low,0.646848,Employed,3,143321
159,D00-SS,NULL,0.911385,3,NULL,low,0.883839,Employed,3,115732
233,D00-IT,NULL,1,4,NULL,low,0.696221,Left,5,104581
185,D00-SP,NULL,0.590048,5,NULL,low,1,Employed,2,118372
184,D00-SP,NULL,1,4,NULL,low,0.983719,Employed,4,102763
132,D00-MN,NULL,NULL,2,NULL,low,0.389295,Left,3,100476
151,D00-SS,NULL,NULL,3,NULL,medium,0.916097,Employed,3,118388
266,D00-SS,NULL,0.872042,3,NULL,low,0.69419,Employed,5,113500
218,D00-MT,NULL,NULL,4,NULL,medium,0.909005,Employed,3,116648
185,D00-SS,NULL,NULL,4,NULL,low,0.542683,Employed,3,108623
254,D00-ENG,NULL,0.983197,5,NULL,medium,0.961438,Left,5,105891
115,D00-IT,NULL,0.56581,3,NULL,medium,0.442841,Employed,3,106653
275,D00-MN,NULL,0.782665,6,NULL,low,0.103577,Left,4,116206
209,D00-ENG,NULL,0.997328,3,NULL,low,0.602603,Employed,2,108176
269,D00-ENG,1,0.792977,3,NULL,medium,0.716895,Employed,2,105311
135,D00-SS,NULL,0.941565,5,NULL,medium,0.678569,Employed,4,117325
262,D00-SP,NULL,0.395429,3,NULL,low,0.24879,Employed,3,117903
225,NULL,NULL,0.657059,3,NULL,medium,0.531615,Employed,3,107321
200,D00-ENG,1,0.448711,4,NULL,low,0.705272,Employed,2,103309
176,D00-ENG,NULL,0.521839,4,NULL,medium,0.611352,Employed,2,102261
214,D00-SP,NULL,0.826277,3,NULL,high,0.800506,Employed,2,108108
269,D00-FN,NULL,0.586695,4,NULL,medium,0.572625,Employed,4,102294
159,D00-SS,NULL,0.542795,4,NULL,medium,0.951783,Employed,2,102316
218,D00-ENG,NULL,0.783593,4,NULL,low,0.507332,Employed,2,103856
100,D00-SS,NULL,0.676394,6,NULL,medium,0.280988,Employed,4,102267
135,D00-MT,1,0.636991,4,NULL,medium,0.917283,Employed,3,108880
179,D00-MT,NULL,0.739307,4,NULL,low,0.70994,Employed,2,118258
177,D00-MT,NULL,0.529266,3,NULL,high,0.392956,Employed,3,103915
164,D00-FN,NULL,0.548607,3,NULL,medium,0.553677,Employed,3,100736
287,D00-ENG,NULL,0.817012,5,NULL,medium,0.762485,Employed,3,141676
157,D00-SS,NULL,0.626735,3,NULL,low,0.746894,Employed,2,110627
222,D00-SS,NULL,0.536602,5,NULL,low,0.888037,Employed,2,118254
125,D00-TP,NULL,NULL,2,NULL,low,NULL,Employed,NULL,114484
203,D00-SP,NULL,0.847089,3,NULL,medium,0.846661,Employed,3,115940
210,D00-PD,NULL,0.927924,4,NULL,low,0.598533,Employed,3,113411
228,D00-ENG,NULL,0.820797,2,NULL,medium,0.834195,Employed,2,106967
167,D00-PR,NULL,0.874656,3,NULL,medium,0.575996,Employed,4,115694
97,D00-IT,NULL,0.48993,4,NULL,low,0.388831,Employed,2,106031
184,NULL,NULL,0.625576,5,NULL,low,0.578368,Employed,3,104175
212,D00-SS,NULL,0.94008,3,NULL,low,0.975443,Employed,3,118579
258,D00-FN,NULL,0.998947,4,NULL,low,0.96457,Left,5,111304
139,D00-SP,NULL,0.859488,4,NULL,medium,0.886925,Employed,3,147633
149,D00-SS,NULL,0.42012,2,NULL,medium,0.381976,Left,3,117143
130,D00-ENG,1,NULL,2,NULL,medium,0.379582,Left,3,102882
185,D00-IT,NULL,0.662769,4,NULL,medium,0.573998,Employed,2,119760
152,D00-FN,NULL,0.711681,5,NULL,low,0.944557,Employed,3,106686
229,D00-ENG,1,0.785042,4,NULL,low,0.525601,Employed,3,107328
185,D00-PD,NULL,0.853792,3,NULL,low,0.721948,Employed,4,109370
233,D00-SS,NULL,0.913237,5,NULL,low,0.891644,Employed,3,108054
280,D00-SP,NULL,0.344303,3,NULL,low,0.659583,Employed,4,119023
226,NULL,NULL,0.580463,3,NULL,low,1,Employed,2,117052
214,D00-SS,NULL,0.995288,3,NULL,low,0.648874,Employed,2,105175
154,D00-SP,NULL,0.77094,2,NULL,medium,0.455345,Employed,3,101079
165,D00-SS,NULL,0.659192,5,NULL,medium,0.615035,Employed,2,110201
237,D00-MT,NULL,0.605855,6,NULL,high,0.237953,Employed,5,114469
306,D00-SS,NULL,0.823778,6,NULL,low,0.0927785,Left,4,100197
218,D00-ENG,NULL,1,5,NULL,medium,0.879018,Left,5,118030
137,D00-ENG,1,0.941905,5,NULL,low,0.1296,Employed,5,104610
153,D00-SS,NULL,NULL,3,NULL,low,0.901683,Employed,2,111463
127,D00-SS,NULL,NULL,3,NULL,low,0.377741,Employed,3,107609
195,D00-SP,NULL,NULL,4,NULL,medium,0.871925,Employed,2,119162
159,D00-IT,NULL,0.527517,5,NULL,medium,0.579949,Employed,2,107349
229,D00-SS,NULL,NULL,4,NULL,low,0.619338,Employed,2,115614
134,D00-MT,1,NULL,3,NULL,high,0.972484,Employed,3,109100
193,D00-IT,NULL,0.943426,3,NULL,medium,0.682594,Employed,3,109928
169,D00-MT,1,0.52712,3,NULL,medium,0.684837,Employed,4,110878
147,D00-SS,NULL,0.536199,2,NULL,medium,0.41706,Left,3,111424
257,D00-SS,NULL,0.642232,3,NULL,low,0.904446,Employed,3,114413
238,D00-IT,NULL,0.55885,3,NULL,low,0.916703,Employed,3,106400
255,D00-SP,NULL,0.562171,3,NULL,medium,0.803514,Employed,3,102604
226,D00-FN,NULL,0.491521,3,NULL,low,0.835667,Employed,2,100957
134,D00-MN,NULL,0.717413,2,NULL,high,0.708973,Employed,10,118932
222,NULL,NULL,0.532316,5,NULL,low,0.619174,Employed,3,109656
148,D00-ENG,NULL,0.639984,3,NULL,low,0.698408,Employed,2,105264
137,D00-SP,NULL,0.504404,2,NULL,low,0.456616,Left,3,102736
286,D00-PD,NULL,0.937997,6,NULL,medium,0.632831,Employed,4,118849
155,D00-SP,1,0.663489,4,NULL,low,0.489097,Employed,5,115813
150,D00-PD,NULL,0.607723,2,NULL,low,0.405206,Left,3,119429
265,D00-FN,NULL,0.896149,5,NULL,medium,0.858886,Employed,3,107048
258,D00-ENG,1,0.372002,4,NULL,medium,0.946468,Employed,4,118680
233,D00-ENG,NULL,0.873514,4,NULL,high,0.860563,Employed,4,109421
235,D00-IT,NULL,0.571762,5,NULL,medium,0.805512,Employed,2,111771
215,D00-SS,NULL,0.531578,4,NULL,high,0.647889,Employed,4,118578
215,D00-MN,NULL,0.889146,3,NULL,high,0.855095,Employed,4,109752
220,D00-PD,NULL,0.371619,6,NULL,low,0.693151,Employed,2,103588
269,D00-SP,NULL,NULL,3,NULL,medium,0.725461,Employed,3,105094
271,D00-SS,NULL,0.653159,4,NULL,low,0.63668,Employed,3,108568
176,NULL,NULL,0.574021,4,NULL,medium,0.785057,Employed,2,104840
285,D00-SS,NULL,0.468634,4,NULL,low,0.815454,Employed,4,105567
260,D00-SP,NULL,NULL,5,NULL,medium,0.98667,Employed,3,117256
145,D00-ENG,NULL,0.956025,4,NULL,medium,0.683964,Employed,3,118832
134,D00-SS,1,0.722571,3,NULL,low,0.941593,Employed,2,102427
146,D00-SP,NULL,0.512557,2,NULL,low,0.348358,Left,3,108988
189,D00-ENG,NULL,0.919371,5,NULL,medium,0.864284,Employed,2,115517
182,D00-ENG,1,0.652928,3,NULL,low,0.709813,Employed,3,108703
249,D00-SS,NULL,0.772278,3,NULL,low,0.94339,Employed,2,100732
251,D00-MT,NULL,0.633976,3,NULL,low,0.705024,Employed,2,109563
152,D00-SS,NULL,NULL,3,NULL,low,0.572512,Employed,2,103132
232,D00-IT,1,0.953869,5,NULL,medium,0.813203,Left,5,115355
226,D00-MT,1,0.938169,5,NULL,medium,0.703705,Employed,2,108582
117,D00-SS,NULL,0.947144,4,NULL,medium,0.40206,Employed,3,107670
175,D00-ENG,NULL,0.545586,6,NULL,medium,0.170835,Employed,4,104450
124,D00-ENG,NULL,0.94658,3,NULL,medium,0.618162,Employed,2,143520
184,D00-SS,NULL,0.925558,4,NULL,low,0.871554,Employed,3,119017
199,D00-FN,NULL,0.724215,3,NULL,medium,0.212517,Employed,6,107095
150,NULL,1,0.430957,2,NULL,low,0.424372,Left,3,104130
278,D00-PD,1,0.374388,4,NULL,high,0.698342,Employed,4,102854
195,D00-SP,NULL,0.812297,4,NULL,medium,0.885348,Employed,4,108618
189,D00-ENG,NULL,0.674958,4,NULL,medium,0.749712,Employed,3,114384
159,D00-SP,NULL,NULL,4,NULL,low,0.838085,Employed,3,113744
210,D00-MT,NULL,0.600027,3,NULL,low,0.940947,Employed,3,107932
159,D00-SS,NULL,0.697971,4,NULL,low,0.556801,Employed,3,106094
229,D00-PD,NULL,0.965744,4,NULL,low,0.637525,Employed,4,104662
212,D00-IT,NULL,0.884519,3,NULL,low,0.563645,Employed,2,116710
153,D00-ENG,NULL,0.755616,3,NULL,medium,0.709649,Employed,3,102599
214,D00-MN,1,0.675512,3,NULL,high,0.806209,Employed,8,106299
137,D00-SP,1,0.912311,5,NULL,low,0.981084,Employed,2,117450
240,D00-IT,NULL,0.751613,5,NULL,medium,0.751948,Employed,4,110819
